"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000089682.16",245.526118702075,1.72514428899819,0.192931590607346,8.94174087077942,3.83087032429433e-19,5.3125805129438e-17,"RBM41"
"ENSG00000120526.12",941.363308166924,1.96095263600734,0.219287693304776,8.94237431410214,3.80896904630108e-19,5.3125805129438e-17,"NUDCD1"
"ENSG00000129292.21",1820.17996507546,1.61866880810387,0.181166012167184,8.93472671137745,4.08185863266121e-19,5.628299931778e-17,"PHF20L1"
"ENSG00000138107.13",8478.45927712515,-1.51553810361215,0.169705311353156,-8.93041055420077,4.24430710308477e-19,5.81904149985429e-17,"ACTR1A"
"ENSG00000071794.16",823.340839470026,2.45693011706742,0.275265255604492,8.92568192695413,4.42961687082894e-19,6.03879407305662e-17,"HLTF"
"ENSG00000198848.13",282.332700697003,-4.27506599409809,0.479159252339943,-8.92201491095306,4.57880564171816e-19,6.20711124352018e-17,"CES1"
"ENSG00000115750.17",546.277318389107,1.42694177749137,0.160185730478637,8.90804551209183,5.19400768226739e-19,7.00175449011799e-17,"TAF1B"
"ENSG00000105518.14",1415.16141514793,-1.70348063950814,0.19128685263074,-8.90537230384851,5.32071708429053e-19,7.09554077533005e-17,"TMEM205"
"ENSG00000184730.11",495.0265569033,-2.10642067141031,0.23653462779587,-8.90533741735338,5.32239071833709e-19,7.09554077533005e-17,"APOBR"
"ENSG00000163507.14",410.72290517009,2.30866579330996,0.259549317388385,8.89490219639189,5.84707708202531e-19,7.75219615325664e-17,"CIP2A"
"ENSG00000114744.9",1084.16677418442,1.31011076193581,0.147475859431727,8.88356078740007,6.47535700035901e-19,8.53827127970836e-17,"COMMD2"
"ENSG00000121749.15",1572.02268960474,1.47622288403006,0.16620227235393,8.88208604564942,6.56180468589307e-19,8.60523625383694e-17,"TBC1D15"
"ENSG00000163714.18",3414.54333302632,1.57255485715173,0.177148431068519,8.87704648393688,6.86591131163219e-19,8.95537513241539e-17,"U2SURP"
